project_id,milestone_name,planned_date,achieved_date,is_delayed
PRJ-00060,Engineering Design & EPC Contract Award,2026-03-03,,True
PRJ-00060,Civil Works Foundation & Substructure,2026-08-07,,False
PRJ-00060,Main Equipment Supply & Installation,2027-01-11,,False
PRJ-00060,"Piping, Cabling & Auxiliary Works",2027-06-17,,False
PRJ-00060,"Pre-commissioning, Testing & Final Handover",2027-11-21,,False
PRJ-00061,Statutory Approvals & Land Possession,2025-06-14,2025-06-23,False
PRJ-00061,Engineering Design & EPC Contract Award,2025-11-04,2025-11-06,False
PRJ-00061,Civil Works Foundation & Substructure,2026-03-27,2026-03-24,False
PRJ-00061,Main Equipment Supply & Installation,2026-08-17,,False
PRJ-00061,"Piping, Cabling & Auxiliary Works",2027-01-07,,False
PRJ-00061,"Pre-commissioning, Testing & Final Handover",2027-05-30,,False
PRJ-00062,Statutory Approvals & Land Possession,2024-05-05,2024-05-02,False
PRJ-00062,Engineering Design & EPC Contract Award,2025-01-05,2025-01-02,False
PRJ-00062,Civil Works Foundation & Substructure,2025-09-06,2025-09-12,False
PRJ-00062,Main Equipment Supply & Installation,2026-05-09,2026-05-19,False
PRJ-00062,"Piping, Cabling & Auxiliary Works",2027-01-09,,False
PRJ-00062,"Pre-commissioning, Testing & Final Handover",2027-09-10,,False
PRJ-00063,Stage-II Forest Clearance & R&R Settlement,2025-01-08,2025-01-16,False
PRJ-00063,River Diversion & Coffer Dam Construction,2025-06-09,2025-05-29,False
PRJ-00063,Head Race Tunnel (HRT) Excavation,2025-11-08,2025-11-06,False
PRJ-00063,Main Dam Concrete Placement / Embankment,2026-04-10,2026-04-15,False
PRJ-00063,Turbine & Generator Assembly Erection,2026-09-09,,False
PRJ-00063,Reservoir Impoundment & Grid Synchronization,2027-02-08,,False
PRJ-00064,Detailed Alignment Survey & RoW Acquisition,2026-05-24,,True
PRJ-00064,Forest & Railway Board Sanction,2027-02-16,,False
PRJ-00064,Tendering & Major Civil Contract Award,2027-11-11,,False
PRJ-00064,"Earthwork, Tunnels & Bridge Abutments",2028-08-04,,False
PRJ-00064,Track Laying & 25kV OHE Electrification,2029-04-29,,False
PRJ-00064,Signalling (Kavach) & CRS Safety Inspection,2030-01-22,,False
PRJ-00065,Stage-II Forest Clearance & R&R Settlement,2021-03-07,2021-02-23,False
PRJ-00065,River Diversion & Coffer Dam Construction,2021-09-26,2021-10-05,False
PRJ-00065,Head Race Tunnel (HRT) Excavation,2022-04-17,2022-04-22,False
PRJ-00065,Main Dam Concrete Placement / Embankment,2022-11-06,2022-11-13,False
PRJ-00065,Turbine & Generator Assembly Erection,2023-05-28,2023-05-16,False
PRJ-00065,Reservoir Impoundment & Grid Synchronization,2023-12-17,2023-12-16,False
PRJ-00066,Statutory Approvals & Land Possession,2021-01-10,2020-12-31,False
PRJ-00066,Engineering Design & EPC Contract Award,2021-06-25,2021-06-15,False
PRJ-00066,Civil Works Foundation & Substructure,2021-12-08,2021-11-28,False
PRJ-00066,Main Equipment Supply & Installation,2022-05-23,2022-05-10,False
PRJ-00066,"Piping, Cabling & Auxiliary Works",2022-11-05,2022-11-09,False
PRJ-00066,"Pre-commissioning, Testing & Final Handover",2023-04-20,2023-04-17,False
PRJ-00067,Statutory Approvals & Land Possession,2024-12-19,,True
PRJ-00067,Engineering Design & EPC Contract Award,2025-11-02,,True
PRJ-00067,Civil Works Foundation & Substructure,2026-09-17,,False
PRJ-00067,Main Equipment Supply & Installation,2027-08-01,,False
PRJ-00067,"Piping, Cabling & Auxiliary Works",2028-06-15,,False
PRJ-00067,"Pre-commissioning, Testing & Final Handover",2029-04-29,,False
PRJ-00068,Land Acquisition & 3D Notification (90% RoW),2026-02-22,,True
PRJ-00068,Forest & Environmental Clearance,2026-07-24,,True
PRJ-00068,EPC / HAM Contract Award & Financial Close,2026-12-23,,False
PRJ-00068,"Earthwork, Embankment & Subgrade Completion",2027-05-25,,False
PRJ-00068,Major Bridges & Flyover Structures Erection,2027-10-24,,False
PRJ-00068,"Bituminous Pavement, Signage & Final COD",2028-03-24,,False
PRJ-00069,Land Acquisition & 3D Notification (90% RoW),2025-12-30,,True
PRJ-00069,Forest & Environmental Clearance,2026-05-22,,True
PRJ-00069,EPC / HAM Contract Award & Financial Close,2026-10-12,,False
PRJ-00069,"Earthwork, Embankment & Subgrade Completion",2027-03-04,,False
PRJ-00069,Major Bridges & Flyover Structures Erection,2027-07-25,,False
PRJ-00069,"Bituminous Pavement, Signage & Final COD",2027-12-15,,False
PRJ-00070,Land Acquisition & 3D Notification (90% RoW),2022-10-07,2022-10-13,False
PRJ-00070,Forest & Environmental Clearance,2023-01-30,2023-04-05,True
PRJ-00070,EPC / HAM Contract Award & Financial Close,2023-05-26,2023-12-02,True
PRJ-00070,"Earthwork, Embankment & Subgrade Completion",2023-09-18,2023-11-11,True
PRJ-00070,Major Bridges & Flyover Structures Erection,2024-01-11,,True
PRJ-00070,"Bituminous Pavement, Signage & Final COD",2024-05-06,,True
PRJ-00071,Detailed Alignment Survey & RoW Acquisition,2026-01-13,,True
PRJ-00071,Forest & Railway Board Sanction,2026-07-03,,True
PRJ-00071,Tendering & Major Civil Contract Award,2026-12-21,,False
PRJ-00071,"Earthwork, Tunnels & Bridge Abutments",2027-06-10,,False
PRJ-00071,Track Laying & 25kV OHE Electrification,2027-11-27,,False
PRJ-00071,Signalling (Kavach) & CRS Safety Inspection,2028-05-16,,False
PRJ-00072,Statutory Approvals & Land Possession,2024-03-21,2024-03-13,False
PRJ-00072,Engineering Design & EPC Contract Award,2024-08-30,2024-09-05,False
PRJ-00072,Civil Works Foundation & Substructure,2025-02-07,2025-02-15,False
PRJ-00072,Main Equipment Supply & Installation,2025-07-19,2025-07-25,False
PRJ-00072,"Piping, Cabling & Auxiliary Works",2025-12-27,2025-12-24,False
PRJ-00072,"Pre-commissioning, Testing & Final Handover",2026-06-07,2026-06-17,False
PRJ-00073,Detailed Alignment Survey & RoW Acquisition,2021-05-07,2021-05-03,False
PRJ-00073,Forest & Railway Board Sanction,2021-10-06,2021-12-02,True
PRJ-00073,Tendering & Major Civil Contract Award,2022-03-07,2022-09-25,True
PRJ-00073,"Earthwork, Tunnels & Bridge Abutments",2022-08-07,2022-11-04,True
PRJ-00073,Track Laying & 25kV OHE Electrification,2023-01-06,,True
PRJ-00073,Signalling (Kavach) & CRS Safety Inspection,2023-06-07,,True
PRJ-00074,Statutory Approvals & Land Possession,2022-08-21,2022-08-10,False
PRJ-00074,Engineering Design & EPC Contract Award,2023-02-17,2023-02-03,False
PRJ-00074,Civil Works Foundation & Substructure,2023-08-16,2023-08-02,False
PRJ-00074,Main Equipment Supply & Installation,2024-02-12,2024-02-06,False
PRJ-00074,"Piping, Cabling & Auxiliary Works",2024-08-10,2024-08-10,False
PRJ-00074,"Pre-commissioning, Testing & Final Handover",2025-02-06,2025-01-25,False
PRJ-00075,Land Acquisition & 3D Notification (90% RoW),2024-07-18,2024-07-07,False
PRJ-00075,Forest & Environmental Clearance,2025-04-12,,True
PRJ-00075,EPC / HAM Contract Award & Financial Close,2026-01-05,,True
PRJ-00075,"Earthwork, Embankment & Subgrade Completion",2026-09-29,,False
PRJ-00075,Major Bridges & Flyover Structures Erection,2027-06-24,,False
PRJ-00075,"Bituminous Pavement, Signage & Final COD",2028-03-18,,False
PRJ-00076,Detailed Alignment Survey & RoW Acquisition,2022-10-20,2022-10-08,False
PRJ-00076,Forest & Railway Board Sanction,2023-05-02,2023-11-23,True
PRJ-00076,Tendering & Major Civil Contract Award,2023-11-12,2024-03-15,True
PRJ-00076,"Earthwork, Tunnels & Bridge Abutments",2024-05-24,2024-11-09,True
PRJ-00076,Track Laying & 25kV OHE Electrification,2024-12-04,,True
PRJ-00076,Signalling (Kavach) & CRS Safety Inspection,2025-06-16,,True
PRJ-00077,Statutory Approvals & Land Possession,2023-10-17,2023-10-09,False
PRJ-00077,Engineering Design & EPC Contract Award,2024-04-14,2024-04-03,False
PRJ-00077,Civil Works Foundation & Substructure,2024-10-11,2024-10-21,False
PRJ-00077,Main Equipment Supply & Installation,2025-04-09,2025-04-12,False
PRJ-00077,"Piping, Cabling & Auxiliary Works",2025-10-06,2025-09-27,False
PRJ-00077,"Pre-commissioning, Testing & Final Handover",2026-04-04,2026-03-22,False
PRJ-00078,Detailed Alignment Survey & RoW Acquisition,2024-11-13,2024-11-01,False
PRJ-00078,Forest & Railway Board Sanction,2025-05-03,2025-05-09,False
PRJ-00078,Tendering & Major Civil Contract Award,2025-10-21,2025-10-06,False
PRJ-00078,"Earthwork, Tunnels & Bridge Abutments",2026-04-10,2026-03-30,False
PRJ-00078,Track Laying & 25kV OHE Electrification,2026-09-27,,False
PRJ-00078,Signalling (Kavach) & CRS Safety Inspection,2027-03-17,,False
PRJ-00079,Detailed Alignment Survey & RoW Acquisition,2020-09-27,2020-10-06,False
PRJ-00079,Forest & Railway Board Sanction,2021-03-12,2021-07-12,True
PRJ-00079,Tendering & Major Civil Contract Award,2021-08-25,2022-02-02,True
PRJ-00079,"Earthwork, Tunnels & Bridge Abutments",2022-02-07,2022-08-07,True
PRJ-00079,Track Laying & 25kV OHE Electrification,2022-07-23,2022-09-18,True
PRJ-00079,Signalling (Kavach) & CRS Safety Inspection,2023-01-05,2023-05-30,True
PRJ-00080,Stage-II Forest Clearance & R&R Settlement,2026-04-19,,True
PRJ-00080,River Diversion & Coffer Dam Construction,2026-08-31,,False
PRJ-00080,Head Race Tunnel (HRT) Excavation,2027-01-12,,False
PRJ-00080,Main Dam Concrete Placement / Embankment,2027-05-26,,False
PRJ-00080,Turbine & Generator Assembly Erection,2027-10-07,,False
PRJ-00080,Reservoir Impoundment & Grid Synchronization,2028-02-18,,False
PRJ-00081,Statutory Approvals & Land Possession,2023-03-30,2023-04-03,False
PRJ-00081,Engineering Design & EPC Contract Award,2023-08-15,2024-01-27,True
PRJ-00081,Civil Works Foundation & Substructure,2024-01-01,2024-04-15,True
PRJ-00081,Main Equipment Supply & Installation,2024-05-18,2024-10-11,True
PRJ-00081,"Piping, Cabling & Auxiliary Works",2024-10-04,2025-03-12,True
PRJ-00081,"Pre-commissioning, Testing & Final Handover",2025-02-19,2025-08-22,True
PRJ-00082,Statutory Approvals & Land Possession,2026-07-30,2026-07-25,False
PRJ-00082,Engineering Design & EPC Contract Award,2026-12-25,,False
PRJ-00082,Civil Works Foundation & Substructure,2027-05-22,,False
PRJ-00082,Main Equipment Supply & Installation,2027-10-16,,False
PRJ-00082,"Piping, Cabling & Auxiliary Works",2028-03-12,,False
PRJ-00082,"Pre-commissioning, Testing & Final Handover",2028-08-07,,False
PRJ-00083,Statutory Approvals & Land Possession,2024-01-22,2024-01-09,False
PRJ-00083,Engineering Design & EPC Contract Award,2024-06-22,2024-08-12,True
PRJ-00083,Civil Works Foundation & Substructure,2024-11-21,2025-01-13,True
PRJ-00083,Main Equipment Supply & Installation,2025-04-23,,True
PRJ-00083,"Piping, Cabling & Auxiliary Works",2025-09-22,,True
PRJ-00083,"Pre-commissioning, Testing & Final Handover",2026-02-21,,True
PRJ-00084,Statutory Approvals & Land Possession,2022-06-09,2022-06-15,False
PRJ-00084,Engineering Design & EPC Contract Award,2022-12-01,2022-12-10,False
PRJ-00084,Civil Works Foundation & Substructure,2023-05-26,2023-05-24,False
PRJ-00084,Main Equipment Supply & Installation,2023-11-17,2023-11-25,False
PRJ-00084,"Piping, Cabling & Auxiliary Works",2024-05-10,2024-04-26,False
PRJ-00084,"Pre-commissioning, Testing & Final Handover",2024-11-02,2024-10-27,False
PRJ-00085,Stage-II Forest Clearance & R&R Settlement,2021-12-08,2021-11-30,False
PRJ-00085,River Diversion & Coffer Dam Construction,2022-05-28,2023-01-19,True
PRJ-00085,Head Race Tunnel (HRT) Excavation,2022-11-15,2023-04-03,True
PRJ-00085,Main Dam Concrete Placement / Embankment,2023-05-05,,True
PRJ-00085,Turbine & Generator Assembly Erection,2023-10-22,,True
PRJ-00085,Reservoir Impoundment & Grid Synchronization,2024-04-10,,True
PRJ-00086,Stage-II Forest Clearance & R&R Settlement,2020-11-30,2020-12-03,False
PRJ-00086,River Diversion & Coffer Dam Construction,2021-04-27,2021-11-11,True
PRJ-00086,Head Race Tunnel (HRT) Excavation,2021-09-22,2022-02-01,True
PRJ-00086,Main Dam Concrete Placement / Embankment,2022-02-16,2022-04-04,True
PRJ-00086,Turbine & Generator Assembly Erection,2022-07-14,2022-09-18,True
PRJ-00086,Reservoir Impoundment & Grid Synchronization,2022-12-09,2023-07-16,True
PRJ-00087,Detailed Alignment Survey & RoW Acquisition,2023-12-24,2023-12-11,False
PRJ-00087,Forest & Railway Board Sanction,2024-04-27,2024-06-09,True
PRJ-00087,Tendering & Major Civil Contract Award,2024-08-29,,True
PRJ-00087,"Earthwork, Tunnels & Bridge Abutments",2025-01-01,,True
PRJ-00087,Track Laying & 25kV OHE Electrification,2025-05-06,,True
PRJ-00087,Signalling (Kavach) & CRS Safety Inspection,2025-09-07,,True
PRJ-00088,Statutory Approvals & Land Possession,2021-05-27,2021-05-28,False
PRJ-00088,Engineering Design & EPC Contract Award,2022-02-14,2022-02-02,False
PRJ-00088,Civil Works Foundation & Substructure,2022-11-04,2022-10-31,False
PRJ-00088,Main Equipment Supply & Installation,2023-07-25,2023-07-23,False
PRJ-00088,"Piping, Cabling & Auxiliary Works",2024-04-13,2024-04-01,False
PRJ-00088,"Pre-commissioning, Testing & Final Handover",2025-01-01,2024-12-26,False
PRJ-00089,Detailed Alignment Survey & RoW Acquisition,2024-07-13,2024-07-07,False
PRJ-00089,Forest & Railway Board Sanction,2024-11-28,,True
PRJ-00089,Tendering & Major Civil Contract Award,2025-04-16,,True
PRJ-00089,"Earthwork, Tunnels & Bridge Abutments",2025-09-01,,True
PRJ-00089,Track Laying & 25kV OHE Electrification,2026-01-18,,True
PRJ-00089,Signalling (Kavach) & CRS Safety Inspection,2026-06-05,,True
PRJ-00090,Statutory Approvals & Land Possession,2022-04-11,2022-04-19,False
PRJ-00090,Engineering Design & EPC Contract Award,2022-09-06,2022-10-16,True
PRJ-00090,Civil Works Foundation & Substructure,2023-02-01,2023-06-22,True
PRJ-00090,Main Equipment Supply & Installation,2023-06-28,2023-08-01,True
PRJ-00090,"Piping, Cabling & Auxiliary Works",2023-11-23,2024-04-18,True
PRJ-00090,"Pre-commissioning, Testing & Final Handover",2024-04-19,2024-06-07,True
PRJ-00091,Land Acquisition & 3D Notification (90% RoW),2022-08-02,2022-08-09,False
PRJ-00091,Forest & Environmental Clearance,2022-12-18,2022-12-14,False
PRJ-00091,EPC / HAM Contract Award & Financial Close,2023-05-06,2023-04-23,False
PRJ-00091,"Earthwork, Embankment & Subgrade Completion",2023-09-21,2023-09-19,False
PRJ-00091,Major Bridges & Flyover Structures Erection,2024-02-07,2024-01-26,False
PRJ-00091,"Bituminous Pavement, Signage & Final COD",2024-06-24,2024-06-16,False
PRJ-00092,Statutory Approvals & Land Possession,2023-06-30,2023-07-01,False
PRJ-00092,Engineering Design & EPC Contract Award,2023-11-20,2024-04-28,True
PRJ-00092,Civil Works Foundation & Substructure,2024-04-11,2024-06-29,True
PRJ-00092,Main Equipment Supply & Installation,2024-09-01,2025-04-17,True
PRJ-00092,"Piping, Cabling & Auxiliary Works",2025-01-22,,True
PRJ-00092,"Pre-commissioning, Testing & Final Handover",2025-06-14,,True
PRJ-00093,Statutory Approvals & Land Possession,2021-11-08,2021-11-17,False
PRJ-00093,Engineering Design & EPC Contract Award,2022-04-28,2022-11-04,True
PRJ-00093,Civil Works Foundation & Substructure,2022-10-16,2023-03-21,True
PRJ-00093,Main Equipment Supply & Installation,2023-04-05,2023-08-31,True
PRJ-00093,"Piping, Cabling & Auxiliary Works",2023-09-22,,True
PRJ-00093,"Pre-commissioning, Testing & Final Handover",2024-03-11,,True
PRJ-00094,Stage-II Forest Clearance & R&R Settlement,2025-04-14,2025-04-08,False
PRJ-00094,River Diversion & Coffer Dam Construction,2025-10-11,,True
PRJ-00094,Head Race Tunnel (HRT) Excavation,2026-04-09,,True
PRJ-00094,Main Dam Concrete Placement / Embankment,2026-10-06,,False
PRJ-00094,Turbine & Generator Assembly Erection,2027-04-04,,False
PRJ-00094,Reservoir Impoundment & Grid Synchronization,2027-10-01,,False
PRJ-00095,Land Acquisition & 3D Notification (90% RoW),2023-08-28,2023-09-01,False
PRJ-00095,Forest & Environmental Clearance,2024-02-06,2024-02-10,False
PRJ-00095,EPC / HAM Contract Award & Financial Close,2024-07-16,2024-07-17,False
PRJ-00095,"Earthwork, Embankment & Subgrade Completion",2024-12-25,2024-12-22,False
PRJ-00095,Major Bridges & Flyover Structures Erection,2025-06-04,2025-06-03,False
PRJ-00095,"Bituminous Pavement, Signage & Final COD",2025-11-13,2025-11-16,False
PRJ-00096,Statutory Approvals & Land Possession,2022-01-29,2022-01-24,False
PRJ-00096,Engineering Design & EPC Contract Award,2022-06-12,2022-06-19,False
PRJ-00096,Civil Works Foundation & Substructure,2022-10-24,2022-10-11,False
PRJ-00096,Main Equipment Supply & Installation,2023-03-07,2023-03-08,False
PRJ-00096,"Piping, Cabling & Auxiliary Works",2023-07-19,2023-07-24,False
PRJ-00096,"Pre-commissioning, Testing & Final Handover",2023-11-30,2023-11-20,False
PRJ-00097,Statutory Approvals & Land Possession,2024-10-22,2024-10-08,False
PRJ-00097,Engineering Design & EPC Contract Award,2025-03-19,2025-03-29,False
PRJ-00097,Civil Works Foundation & Substructure,2025-08-14,2025-08-19,False
PRJ-00097,Main Equipment Supply & Installation,2026-01-08,2026-01-13,False
PRJ-00097,"Piping, Cabling & Auxiliary Works",2026-06-05,2026-05-31,False
PRJ-00097,"Pre-commissioning, Testing & Final Handover",2026-10-31,,False
PRJ-00098,Land & Depot Acquisition Approval,2023-10-08,2023-10-14,False
PRJ-00098,Utility Shifting & Tree Clearance,2024-03-27,2024-03-16,False
PRJ-00098,Viaduct Pier Construction & TBM Tunneling,2024-09-14,2024-09-10,False
PRJ-00098,Underground / Elevated Stations Civil Structure,2025-03-04,2025-02-26,False
PRJ-00098,Third Rail / OHE & CBTC Signalling,2025-08-21,2025-08-26,False
PRJ-00098,Rolling Stock Trials & CMRS Certification,2026-02-08,2026-02-15,False
PRJ-00099,Detailed Alignment Survey & RoW Acquisition,2025-02-27,,True
PRJ-00099,Forest & Railway Board Sanction,2026-03-22,,True
PRJ-00099,Tendering & Major Civil Contract Award,2027-04-14,,False
PRJ-00099,"Earthwork, Tunnels & Bridge Abutments",2028-05-05,,False
PRJ-00099,Track Laying & 25kV OHE Electrification,2029-05-28,,False
PRJ-00099,Signalling (Kavach) & CRS Safety Inspection,2030-06-20,,False
PRJ-00100,Land & Depot Acquisition Approval,2021-02-07,2021-01-27,False
PRJ-00100,Utility Shifting & Tree Clearance,2021-08-15,2021-08-04,False
PRJ-00100,Viaduct Pier Construction & TBM Tunneling,2022-02-20,2022-02-07,False
PRJ-00100,Underground / Elevated Stations Civil Structure,2022-08-28,2022-08-22,False
PRJ-00100,Third Rail / OHE & CBTC Signalling,2023-03-06,2023-03-16,False
PRJ-00100,Rolling Stock Trials & CMRS Certification,2023-09-11,2023-08-30,False
PRJ-00101,Land Acquisition & 3D Notification (90% RoW),2025-01-23,2025-01-13,False
PRJ-00101,Forest & Environmental Clearance,2025-06-24,,True
PRJ-00101,EPC / HAM Contract Award & Financial Close,2025-11-23,,True
PRJ-00101,"Earthwork, Embankment & Subgrade Completion",2026-04-25,,True
PRJ-00101,Major Bridges & Flyover Structures Erection,2026-09-24,,False
PRJ-00101,"Bituminous Pavement, Signage & Final COD",2027-02-23,,False
PRJ-00102,Detailed Alignment Survey & RoW Acquisition,2023-08-17,2023-08-17,False
PRJ-00102,Forest & Railway Board Sanction,2024-01-12,2024-03-31,True
PRJ-00102,Tendering & Major Civil Contract Award,2024-06-08,2024-10-10,True
PRJ-00102,"Earthwork, Tunnels & Bridge Abutments",2024-11-02,,True
PRJ-00102,Track Laying & 25kV OHE Electrification,2025-03-30,,True
