project_id,snapshot_month,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,status
PRJ-00037,2025-11-01,859.12,769.37,74.0,On Track
PRJ-00037,2025-12-01,859.12,808.52,76.9,On Track
PRJ-00037,2026-01-01,1121.71,847.67,79.8,Delayed
PRJ-00037,2026-02-01,1121.71,886.82,82.6,Delayed
PRJ-00037,2026-03-01,1121.71,925.97,85.5,Delayed
PRJ-00037,2026-04-01,1121.71,965.12,88.4,Delayed
PRJ-00037,2026-05-01,1121.71,1004.26,91.3,Delayed
PRJ-00037,2026-06-01,1121.71,1043.41,94.2,Delayed
PRJ-00037,2026-07-01,1121.71,1082.56,97.1,Delayed
PRJ-00037,2026-08-01,1121.71,1121.71,100.0,Completed
PRJ-00038,2025-09-01,296.14,188.79,25.2,On Track
PRJ-00038,2025-10-01,296.14,195.06,27.4,On Track
PRJ-00038,2025-11-01,296.14,201.33,29.6,On Track
PRJ-00038,2025-12-01,296.14,207.6,31.8,On Track
PRJ-00038,2026-01-01,390.56,213.87,34.0,Delayed
PRJ-00038,2026-02-01,390.56,220.13,36.2,Delayed
PRJ-00038,2026-03-01,390.56,226.4,38.3,Delayed
PRJ-00038,2026-04-01,390.56,232.67,40.5,Delayed
PRJ-00038,2026-05-01,390.56,238.94,42.7,Delayed
PRJ-00038,2026-06-01,390.56,245.2,44.9,Delayed
PRJ-00038,2026-07-01,390.56,251.47,47.1,Delayed
PRJ-00038,2026-08-01,390.56,257.74,49.3,Delayed
PRJ-00039,2025-09-01,1396.36,249.74,0.0,On Track
PRJ-00039,2025-10-01,1396.36,255.63,0.2,On Track
PRJ-00039,2025-11-01,1396.36,261.53,0.4,On Track
PRJ-00039,2025-12-01,1396.36,267.43,0.5,On Track
PRJ-00039,2026-01-01,1396.36,273.33,0.7,Stalled
PRJ-00039,2026-02-01,1396.36,279.22,0.9,Stalled
PRJ-00039,2026-03-01,1396.36,285.12,1.1,Stalled
PRJ-00039,2026-04-01,1396.36,291.02,1.3,Stalled
PRJ-00039,2026-05-01,1920.11,296.92,1.5,Stalled
PRJ-00039,2026-06-01,1920.11,302.81,1.6,Stalled
PRJ-00039,2026-07-01,1920.11,308.71,1.8,Stalled
PRJ-00039,2026-08-01,1920.11,314.61,2.0,Stalled
PRJ-00040,2025-09-01,539.98,317.26,22.6,On Track
PRJ-00040,2025-10-01,539.98,326.94,24.8,On Track
PRJ-00040,2025-11-01,539.98,336.62,27.0,On Track
PRJ-00040,2025-12-01,539.98,346.3,29.2,On Track
PRJ-00040,2026-01-01,764.59,355.97,31.4,Delayed
PRJ-00040,2026-02-01,764.59,365.65,33.6,Delayed
PRJ-00040,2026-03-01,764.59,375.33,35.9,Delayed
PRJ-00040,2026-04-01,764.59,385.01,38.1,Delayed
PRJ-00040,2026-05-01,764.59,394.69,40.3,Delayed
PRJ-00040,2026-06-01,764.59,404.36,42.5,Delayed
PRJ-00040,2026-07-01,764.59,414.04,44.7,Delayed
PRJ-00040,2026-08-01,764.59,423.72,46.9,Delayed
PRJ-00041,2025-09-01,545.79,428.34,70.7,On Track
PRJ-00041,2025-10-01,545.79,439.01,73.4,On Track
PRJ-00041,2025-11-01,545.79,449.69,76.0,On Track
PRJ-00041,2025-12-01,545.79,460.37,78.7,On Track
PRJ-00041,2026-01-01,545.79,471.05,81.4,On Track
PRJ-00041,2026-02-01,545.79,481.72,84.0,On Track
PRJ-00041,2026-03-01,545.79,492.4,86.7,On Track
PRJ-00041,2026-04-01,545.79,503.08,89.3,On Track
PRJ-00041,2026-05-01,545.79,513.76,92.0,On Track
PRJ-00041,2026-06-01,545.79,524.43,94.7,On Track
PRJ-00041,2026-07-01,545.79,535.11,97.3,On Track
PRJ-00041,2026-08-01,545.79,545.79,100.0,Completed
PRJ-00042,2025-09-01,3851.22,1555.26,12.3,On Track
PRJ-00042,2025-10-01,3851.22,1611.35,13.7,On Track
PRJ-00042,2025-11-01,3851.22,1667.43,15.1,On Track
PRJ-00042,2025-12-01,3851.22,1723.52,16.5,On Track
PRJ-00042,2026-01-01,3851.22,1779.6,17.9,Delayed
PRJ-00042,2026-02-01,4866.78,1835.68,19.3,Delayed
PRJ-00042,2026-03-01,4866.78,1891.77,20.7,Delayed
PRJ-00042,2026-04-01,4866.78,1947.85,22.1,Delayed
PRJ-00042,2026-05-01,4866.78,2003.94,23.4,Delayed
PRJ-00042,2026-06-01,4866.78,2060.02,24.8,Delayed
PRJ-00042,2026-07-01,4866.78,2116.11,26.2,Delayed
PRJ-00042,2026-08-01,4866.78,2172.19,27.6,Delayed
PRJ-00043,2025-09-01,3130.3,523.31,7.1,On Track
PRJ-00043,2025-10-01,3130.3,550.26,9.0,On Track
PRJ-00043,2025-11-01,3130.3,577.21,10.8,On Track
PRJ-00043,2025-12-01,3130.3,604.16,12.7,On Track
PRJ-00043,2026-01-01,3130.3,631.11,14.5,On Track
PRJ-00043,2026-02-01,3130.3,658.06,16.4,On Track
PRJ-00043,2026-03-01,3130.3,685.01,18.2,On Track
PRJ-00043,2026-04-01,3130.3,711.97,20.1,On Track
PRJ-00043,2026-05-01,3130.3,738.92,21.9,On Track
PRJ-00043,2026-06-01,3130.3,765.87,23.8,On Track
PRJ-00043,2026-07-01,3130.3,792.82,25.6,On Track
PRJ-00043,2026-08-01,3130.3,819.77,27.5,On Track
PRJ-00044,2025-09-01,1231.69,1054.6,72.8,On Track
PRJ-00044,2025-10-01,1231.69,1091.12,75.3,On Track
PRJ-00044,2025-11-01,1231.69,1127.63,77.7,On Track
PRJ-00044,2025-12-01,1231.69,1164.14,80.2,On Track
PRJ-00044,2026-01-01,1231.69,1200.65,82.7,Delayed
PRJ-00044,2026-02-01,1231.69,1237.16,85.2,Delayed
PRJ-00044,2026-03-01,1231.69,1273.67,87.6,Delayed
PRJ-00044,2026-04-01,1456.23,1310.18,90.1,Delayed
PRJ-00044,2026-05-01,1456.23,1346.7,92.6,Delayed
PRJ-00044,2026-06-01,1456.23,1383.21,95.1,Delayed
PRJ-00044,2026-07-01,1456.23,1419.72,97.5,Delayed
PRJ-00044,2026-08-01,1456.23,1456.23,100.0,Completed
PRJ-00045,2025-09-01,1873.88,1329.16,70.6,On Track
PRJ-00045,2025-10-01,1873.88,1380.38,73.3,On Track
PRJ-00045,2025-11-01,1873.88,1431.61,75.9,On Track
PRJ-00045,2025-12-01,1873.88,1482.83,78.6,On Track
PRJ-00045,2026-01-01,1873.88,1534.05,81.3,On Track
PRJ-00045,2026-02-01,1873.88,1585.28,84.0,On Track
PRJ-00045,2026-03-01,1873.88,1636.5,86.6,On Track
PRJ-00045,2026-04-01,1873.88,1687.72,89.3,On Track
PRJ-00045,2026-05-01,1873.88,1738.95,92.0,On Track
PRJ-00045,2026-06-01,1873.88,1790.17,94.7,On Track
PRJ-00045,2026-07-01,1873.88,1841.4,97.3,On Track
PRJ-00045,2026-08-01,1873.88,1892.62,100.0,Completed
PRJ-00046,2025-09-01,618.89,208.82,0.0,On Track
PRJ-00046,2025-10-01,618.89,217.2,2.0,On Track
PRJ-00046,2025-11-01,618.89,225.58,4.0,On Track
PRJ-00046,2025-12-01,618.89,233.96,6.1,On Track
PRJ-00046,2026-01-01,618.89,242.34,8.1,Stalled
PRJ-00046,2026-02-01,806.19,250.71,10.1,Delayed
PRJ-00046,2026-03-01,806.19,259.09,12.1,Delayed
PRJ-00046,2026-04-01,806.19,267.47,14.1,Delayed
PRJ-00046,2026-05-01,806.19,275.85,16.1,Delayed
PRJ-00046,2026-06-01,806.19,284.22,18.2,Delayed
PRJ-00046,2026-07-01,806.19,292.6,20.2,Delayed
PRJ-00046,2026-08-01,806.19,300.98,22.2,Delayed
PRJ-00047,2025-09-01,4240.76,2990.81,47.0,On Track
PRJ-00047,2025-10-01,4240.76,3138.79,49.3,On Track
PRJ-00047,2025-11-01,4240.76,3286.77,51.7,On Track
PRJ-00047,2025-12-01,4240.76,3434.75,54.0,On Track
PRJ-00047,2026-01-01,4240.76,3582.72,56.3,Delayed
PRJ-00047,2026-02-01,4240.76,3730.7,58.7,Delayed
PRJ-00047,2026-03-01,4240.76,3878.68,61.0,Delayed
PRJ-00047,2026-04-01,4240.76,4026.66,63.3,Delayed
PRJ-00047,2026-05-01,5186.06,4174.64,65.7,Delayed
PRJ-00047,2026-06-01,5186.06,4322.61,68.0,Delayed
PRJ-00047,2026-07-01,5186.06,4470.59,70.4,Delayed
PRJ-00047,2026-08-01,5186.06,4618.57,72.7,Delayed
PRJ-00048,2025-09-01,5364.54,4837.18,45.1,On Track
PRJ-00048,2025-10-01,5364.54,4965.08,47.8,On Track
PRJ-00048,2025-11-01,5364.54,5092.98,50.4,On Track
PRJ-00048,2025-12-01,7042.04,5220.88,53.1,On Track
PRJ-00048,2026-01-01,7042.04,5348.77,55.7,Delayed
PRJ-00048,2026-02-01,7042.04,5476.67,58.4,Delayed
PRJ-00048,2026-03-01,7042.04,5604.57,61.0,Delayed
PRJ-00048,2026-04-01,7042.04,5732.47,63.7,Delayed
PRJ-00048,2026-05-01,7042.04,5860.37,66.3,Delayed
PRJ-00048,2026-06-01,7042.04,5988.27,69.0,Delayed
PRJ-00048,2026-07-01,7042.04,6116.17,71.6,Delayed
PRJ-00048,2026-08-01,7042.04,6244.07,74.3,Delayed
PRJ-00049,2025-09-01,3001.47,1507.87,18.4,On Track
PRJ-00049,2025-10-01,3001.47,1589.19,20.2,On Track
PRJ-00049,2025-11-01,3001.47,1670.51,22.0,On Track
PRJ-00049,2025-12-01,3850.96,1751.82,23.8,On Track
PRJ-00049,2026-01-01,3850.96,1833.14,25.6,Delayed
PRJ-00049,2026-02-01,3850.96,1914.46,27.5,Delayed
PRJ-00049,2026-03-01,3850.96,1995.78,29.3,Delayed
PRJ-00049,2026-04-01,3850.96,2077.1,31.1,Delayed
PRJ-00049,2026-05-01,3850.96,2158.42,32.9,Delayed
PRJ-00049,2026-06-01,3850.96,2239.74,34.8,Delayed
PRJ-00049,2026-07-01,3850.96,2321.06,36.6,Delayed
PRJ-00049,2026-08-01,3850.96,2402.38,38.4,Delayed
PRJ-00050,2025-09-01,861.22,668.57,65.1,On Track
PRJ-00050,2025-10-01,861.22,686.09,68.3,On Track
PRJ-00050,2025-11-01,861.22,703.6,71.5,On Track
PRJ-00050,2025-12-01,861.22,721.11,74.6,On Track
PRJ-00050,2026-01-01,861.22,738.63,77.8,On Track
PRJ-00050,2026-02-01,861.22,756.14,81.0,On Track
PRJ-00050,2026-03-01,861.22,773.65,84.1,On Track
PRJ-00050,2026-04-01,861.22,791.17,87.3,On Track
PRJ-00050,2026-05-01,861.22,808.68,90.5,On Track
PRJ-00050,2026-06-01,861.22,826.19,93.7,On Track
PRJ-00050,2026-07-01,861.22,843.71,96.8,On Track
PRJ-00050,2026-08-01,861.22,861.22,100.0,Completed
PRJ-00051,2025-09-01,320.44,181.39,38.7,On Track
PRJ-00051,2025-10-01,320.44,190.37,40.3,On Track
PRJ-00051,2025-11-01,320.44,199.35,41.8,On Track
PRJ-00051,2025-12-01,320.44,208.33,43.3,On Track
PRJ-00051,2026-01-01,320.44,217.31,44.9,Delayed
PRJ-00051,2026-02-01,320.44,226.29,46.4,Delayed
PRJ-00051,2026-03-01,320.44,235.26,48.0,Delayed
PRJ-00051,2026-04-01,320.44,244.24,49.5,Delayed
PRJ-00051,2026-05-01,405.31,253.22,51.1,Delayed
PRJ-00051,2026-06-01,405.31,262.2,52.6,Delayed
PRJ-00051,2026-07-01,405.31,271.18,54.2,Delayed
PRJ-00051,2026-08-01,405.31,280.16,55.7,Delayed
PRJ-00052,2025-09-01,485.3,405.91,80.4,On Track
PRJ-00052,2025-10-01,485.3,425.04,82.2,On Track
PRJ-00052,2025-11-01,485.3,444.17,83.9,On Track
PRJ-00052,2025-12-01,616.32,463.3,85.7,On Track
PRJ-00052,2026-01-01,616.32,482.43,87.5,Delayed
PRJ-00052,2026-02-01,616.32,501.55,89.3,Delayed
PRJ-00052,2026-03-01,616.32,520.68,91.1,Delayed
PRJ-00052,2026-04-01,616.32,539.81,92.9,Delayed
PRJ-00052,2026-05-01,616.32,558.94,94.6,Delayed
PRJ-00052,2026-06-01,616.32,578.06,96.4,Delayed
PRJ-00052,2026-07-01,616.32,597.19,98.2,Delayed
PRJ-00052,2026-08-01,616.32,616.32,100.0,Completed
PRJ-00053,2025-09-01,1082.65,915.21,56.2,On Track
PRJ-00053,2025-10-01,1082.65,967.12,59.1,On Track
PRJ-00053,2025-11-01,1082.65,1019.04,61.9,On Track
PRJ-00053,2025-12-01,1082.65,1070.96,64.8,On Track
PRJ-00053,2026-01-01,1082.65,1122.88,67.7,Delayed
PRJ-00053,2026-02-01,1082.65,1174.79,70.5,Delayed
PRJ-00053,2026-03-01,1082.65,1226.71,73.4,Delayed
PRJ-00053,2026-04-01,1082.65,1278.63,76.3,Delayed
PRJ-00053,2026-05-01,1486.3,1330.55,79.1,Delayed
PRJ-00053,2026-06-01,1486.3,1382.46,82.0,Delayed
PRJ-00053,2026-07-01,1486.3,1434.38,84.8,Delayed
PRJ-00053,2026-08-01,1486.3,1486.3,87.7,Delayed
PRJ-00054,2025-09-01,1451.68,401.44,3.1,On Track
PRJ-00054,2025-10-01,1451.68,413.33,4.5,On Track
PRJ-00054,2025-11-01,1451.68,425.22,5.9,On Track
PRJ-00054,2025-12-01,1451.68,437.12,7.3,On Track
PRJ-00054,2026-01-01,1451.68,449.01,8.7,Stalled
PRJ-00054,2026-02-01,1877.27,460.9,10.1,Delayed
PRJ-00054,2026-03-01,1877.27,472.8,11.5,Delayed
PRJ-00054,2026-04-01,1877.27,484.69,13.0,Delayed
PRJ-00054,2026-05-01,1877.27,496.58,14.4,Delayed
PRJ-00054,2026-06-01,1877.27,508.47,15.8,Delayed
PRJ-00054,2026-07-01,1877.27,520.37,17.2,Delayed
PRJ-00054,2026-08-01,1877.27,532.26,18.6,Delayed
PRJ-00055,2025-09-01,560.15,399.29,65.1,On Track
PRJ-00055,2025-10-01,560.15,413.91,68.2,On Track
PRJ-00055,2025-11-01,560.15,428.54,71.4,On Track
PRJ-00055,2025-12-01,560.15,443.16,74.6,On Track
PRJ-00055,2026-01-01,560.15,457.78,77.8,On Track
PRJ-00055,2026-02-01,560.15,472.41,80.9,On Track
PRJ-00055,2026-03-01,560.15,487.03,84.1,On Track
PRJ-00055,2026-04-01,560.15,501.65,87.3,On Track
PRJ-00055,2026-05-01,560.15,516.28,90.5,On Track
PRJ-00055,2026-06-01,560.15,530.9,93.6,On Track
PRJ-00055,2026-07-01,560.15,545.53,96.8,On Track
PRJ-00055,2026-08-01,560.15,560.15,100.0,Completed
PRJ-00056,2025-09-01,830.69,326.21,0.0,On Track
PRJ-00056,2025-10-01,830.69,338.38,2.1,On Track
PRJ-00056,2025-11-01,830.69,350.54,4.3,On Track
PRJ-00056,2025-12-01,830.69,362.71,6.4,On Track
PRJ-00056,2026-01-01,830.69,374.88,8.6,Stalled
PRJ-00056,2026-02-01,830.69,387.05,10.7,Delayed
PRJ-00056,2026-03-01,830.69,399.22,12.9,Delayed
PRJ-00056,2026-04-01,830.69,411.39,15.0,Delayed
PRJ-00056,2026-05-01,830.69,423.56,17.2,Delayed
PRJ-00056,2026-06-01,1112.67,435.73,19.3,Delayed
PRJ-00056,2026-07-01,1112.67,447.9,21.5,Delayed
PRJ-00056,2026-08-01,1112.67,460.07,23.6,Delayed
PRJ-00057,2025-09-01,726.42,400.69,24.1,On Track
PRJ-00057,2025-10-01,726.42,416.57,25.6,On Track
PRJ-00057,2025-11-01,726.42,432.46,27.0,On Track
PRJ-00057,2025-12-01,726.42,448.35,28.5,On Track
PRJ-00057,2026-01-01,726.42,464.23,30.0,Delayed
PRJ-00057,2026-02-01,726.42,480.12,31.4,Delayed
PRJ-00057,2026-03-01,933.8,496.01,32.9,Delayed
PRJ-00057,2026-04-01,933.8,511.89,34.4,Delayed
PRJ-00057,2026-05-01,933.8,527.78,35.8,Delayed
PRJ-00057,2026-06-01,933.8,543.67,37.3,Delayed
PRJ-00057,2026-07-01,933.8,559.55,38.7,Delayed
PRJ-00057,2026-08-01,933.8,575.44,40.2,Delayed
PRJ-00058,2025-09-01,1738.95,789.6,53.5,On Track
PRJ-00058,2025-10-01,1738.95,824.32,54.9,On Track
PRJ-00058,2025-11-01,1738.95,859.04,56.4,On Track
PRJ-00058,2025-12-01,1738.95,893.76,57.8,On Track
PRJ-00058,2026-01-01,1738.95,928.48,59.2,On Track
PRJ-00058,2026-02-01,1738.95,963.2,60.6,On Track
PRJ-00058,2026-03-01,1738.95,997.92,62.0,On Track
PRJ-00058,2026-04-01,1738.95,1032.64,63.4,On Track
PRJ-00058,2026-05-01,1738.95,1067.36,64.9,On Track
PRJ-00058,2026-06-01,1738.95,1102.08,66.3,On Track
PRJ-00058,2026-07-01,1738.95,1136.8,67.7,On Track
PRJ-00058,2026-08-01,1738.95,1171.52,69.1,On Track
PRJ-00059,2025-09-01,623.43,425.44,32.6,On Track
PRJ-00059,2025-10-01,623.43,438.66,34.9,On Track
PRJ-00059,2025-11-01,623.43,451.87,37.2,On Track
PRJ-00059,2025-12-01,623.43,465.09,39.5,On Track
PRJ-00059,2026-01-01,623.43,478.31,41.8,Delayed
PRJ-00059,2026-02-01,858.76,491.52,44.1,Delayed
PRJ-00059,2026-03-01,858.76,504.74,46.4,Delayed
PRJ-00059,2026-04-01,858.76,517.95,48.6,Delayed
PRJ-00059,2026-05-01,858.76,531.17,50.9,Delayed
PRJ-00059,2026-06-01,858.76,544.39,53.2,Delayed
PRJ-00059,2026-07-01,858.76,557.6,55.5,Delayed
PRJ-00059,2026-08-01,858.76,570.82,57.8,Delayed
PRJ-00060,2025-09-01,546.18,110.44,0.0,On Track
PRJ-00060,2025-10-01,546.18,116.78,0.5,On Track
PRJ-00060,2025-11-01,546.18,123.11,1.1,On Track
PRJ-00060,2025-12-01,546.18,129.44,1.6,On Track
PRJ-00060,2026-01-01,546.18,135.78,2.1,Stalled
PRJ-00060,2026-02-01,546.18,142.11,2.7,Stalled
PRJ-00060,2026-03-01,546.18,148.45,3.2,Stalled
PRJ-00060,2026-04-01,546.18,154.78,3.8,Stalled
PRJ-00060,2026-05-01,546.18,161.12,4.3,Stalled
PRJ-00060,2026-06-01,587.45,167.45,4.8,Stalled
PRJ-00060,2026-07-01,587.45,173.79,5.4,Stalled
PRJ-00060,2026-08-01,587.45,180.12,5.9,Stalled
PRJ-00061,2025-09-01,451.78,193.6,36.0,On Track
PRJ-00061,2025-10-01,451.78,199.99,38.3,On Track
PRJ-00061,2025-11-01,451.78,206.38,40.5,On Track
PRJ-00061,2025-12-01,451.78,212.78,42.7,On Track
PRJ-00061,2026-01-01,451.78,219.17,45.0,On Track
PRJ-00061,2026-02-01,451.78,225.57,47.2,On Track
PRJ-00061,2026-03-01,451.78,231.96,49.5,On Track
PRJ-00061,2026-04-01,451.78,238.35,51.7,On Track
PRJ-00061,2026-05-01,451.78,244.75,54.0,On Track
PRJ-00061,2026-06-01,451.78,251.14,56.2,On Track
PRJ-00061,2026-07-01,451.78,257.54,58.5,On Track
PRJ-00061,2026-08-01,451.78,263.93,60.7,On Track
PRJ-00062,2025-09-01,3520.75,1277.28,39.3,On Track
PRJ-00062,2025-10-01,3520.75,1349.26,41.6,On Track
PRJ-00062,2025-11-01,3520.75,1421.24,43.8,On Track
PRJ-00062,2025-12-01,3520.75,1493.23,46.0,On Track
PRJ-00062,2026-01-01,3520.75,1565.21,48.2,On Track
PRJ-00062,2026-02-01,3520.75,1637.19,50.5,On Track
PRJ-00062,2026-03-01,3520.75,1709.18,52.7,On Track
PRJ-00062,2026-04-01,3520.75,1781.16,54.9,On Track
PRJ-00062,2026-05-01,3520.75,1853.14,57.1,On Track
PRJ-00062,2026-06-01,3520.75,1925.12,59.4,On Track
PRJ-00062,2026-07-01,3520.75,1997.11,61.6,On Track
PRJ-00062,2026-08-01,3520.75,2069.09,63.8,On Track
PRJ-00063,2025-09-01,1098.6,589.38,49.0,On Track
PRJ-00063,2025-10-01,1098.6,611.41,51.3,On Track
PRJ-00063,2025-11-01,1098.6,633.44,53.6,On Track
PRJ-00063,2025-12-01,1098.6,655.47,55.9,On Track
PRJ-00063,2026-01-01,1098.6,677.5,58.3,On Track
PRJ-00063,2026-02-01,1098.6,699.54,60.6,On Track
PRJ-00063,2026-03-01,1098.6,721.57,62.9,On Track
PRJ-00063,2026-04-01,1098.6,743.6,65.2,On Track
PRJ-00063,2026-05-01,1098.6,765.63,67.5,On Track
PRJ-00063,2026-06-01,1098.6,787.67,69.9,On Track
PRJ-00063,2026-07-01,1098.6,809.7,72.2,On Track
PRJ-00063,2026-08-01,1098.6,831.73,74.5,On Track
PRJ-00064,2025-09-01,3740.38,324.2,0.0,On Track
PRJ-00064,2025-10-01,3740.38,343.1,0.2,On Track
PRJ-00064,2025-11-01,3740.38,362.01,0.4,On Track
PRJ-00064,2025-12-01,3740.38,380.92,0.5,On Track
PRJ-00064,2026-01-01,3740.38,399.83,0.7,Stalled
PRJ-00064,2026-02-01,3740.38,418.74,0.9,Stalled
PRJ-00064,2026-03-01,3740.38,437.65,1.1,Stalled
PRJ-00064,2026-04-01,3740.38,456.56,1.3,Stalled
PRJ-00064,2026-05-01,3740.38,475.46,1.5,Stalled
PRJ-00064,2026-06-01,4728.64,494.37,1.6,Stalled
PRJ-00064,2026-07-01,4728.64,513.28,1.8,Stalled
PRJ-00064,2026-08-01,4728.64,532.19,2.0,Stalled
PRJ-00065,2025-09-01,2112.27,1506.48,70.1,On Track
PRJ-00065,2025-10-01,2112.27,1561.55,72.8,On Track
PRJ-00065,2025-11-01,2112.27,1616.63,75.5,On Track
PRJ-00065,2025-12-01,2112.27,1671.7,78.2,On Track
PRJ-00065,2026-01-01,2112.27,1726.77,81.0,On Track
PRJ-00065,2026-02-01,2112.27,1781.84,83.7,On Track
PRJ-00065,2026-03-01,2112.27,1836.91,86.4,On Track
PRJ-00065,2026-04-01,2112.27,1891.98,89.1,On Track
PRJ-00065,2026-05-01,2112.27,1947.06,91.8,On Track
PRJ-00065,2026-06-01,2112.27,2002.13,94.6,On Track
PRJ-00065,2026-07-01,2112.27,2057.2,97.3,On Track
PRJ-00065,2026-08-01,2112.27,2112.27,100.0,Completed
PRJ-00066,2025-09-01,1300.32,862.94,76.8,On Track
PRJ-00066,2025-10-01,1300.32,902.71,78.9,On Track
PRJ-00066,2025-11-01,1300.32,942.47,81.0,On Track
PRJ-00066,2025-12-01,1300.32,982.23,83.1,On Track
PRJ-00066,2026-01-01,1300.32,1021.99,85.2,On Track
PRJ-00066,2026-02-01,1300.32,1061.75,87.3,On Track
PRJ-00066,2026-03-01,1300.32,1101.51,89.4,On Track
PRJ-00066,2026-04-01,1300.32,1141.27,91.5,On Track
PRJ-00066,2026-05-01,1300.32,1181.04,93.7,On Track
PRJ-00066,2026-06-01,1300.32,1220.8,95.8,On Track
PRJ-00066,2026-07-01,1300.32,1260.56,97.9,On Track
PRJ-00066,2026-08-01,1300.32,1300.32,100.0,Completed
PRJ-00067,2025-09-01,5295.94,1104.25,0.0,On Track
PRJ-00067,2025-10-01,5295.94,1139.07,0.8,On Track
PRJ-00067,2025-11-01,5295.94,1173.89,1.6,On Track
PRJ-00067,2025-12-01,5295.94,1208.71,2.4,On Track
PRJ-00067,2026-01-01,5295.94,1243.53,3.2,Stalled
PRJ-00067,2026-02-01,5295.94,1278.35,4.0,Stalled
PRJ-00067,2026-03-01,5295.94,1313.17,4.9,Stalled
PRJ-00067,2026-04-01,5295.94,1347.98,5.7,Stalled
PRJ-00067,2026-05-01,5295.94,1382.8,6.5,Stalled
PRJ-00067,2026-06-01,6880.55,1417.62,7.3,Stalled
PRJ-00067,2026-07-01,6880.55,1452.44,8.1,Stalled
PRJ-00067,2026-08-01,6880.55,1487.26,8.9,Stalled
PRJ-00068,2025-09-01,2096.8,386.27,0.0,On Track
PRJ-00068,2025-10-01,2096.8,396.25,0.2,On Track
PRJ-00068,2025-11-01,2096.8,406.23,0.4,On Track
PRJ-00068,2025-12-01,2096.8,416.21,0.5,On Track
PRJ-00068,2026-01-01,2096.8,426.19,0.7,Stalled
PRJ-00068,2026-02-01,2096.8,436.17,0.9,Stalled
PRJ-00068,2026-03-01,2292.3,446.15,1.1,Stalled
PRJ-00068,2026-04-01,2292.3,456.14,1.3,Stalled
PRJ-00068,2026-05-01,2292.3,466.12,1.5,Stalled
PRJ-00068,2026-06-01,2292.3,476.1,1.6,Stalled
PRJ-00068,2026-07-01,2292.3,486.08,1.8,Stalled
PRJ-00068,2026-08-01,2292.3,496.06,2.0,Stalled
PRJ-00069,2025-09-01,1141.01,272.58,0.0,On Track
PRJ-00069,2025-10-01,1141.01,287.91,0.2,On Track
PRJ-00069,2025-11-01,1141.01,303.23,0.4,On Track
PRJ-00069,2025-12-01,1141.01,318.56,0.5,On Track
PRJ-00069,2026-01-01,1141.01,333.88,0.7,Stalled
PRJ-00069,2026-02-01,1141.01,349.21,0.9,Stalled
PRJ-00069,2026-03-01,1141.01,364.53,1.1,Stalled
PRJ-00069,2026-04-01,1141.01,379.86,1.3,Stalled
PRJ-00069,2026-05-01,1647.14,395.18,1.5,Stalled
PRJ-00069,2026-06-01,1647.14,410.51,1.6,Stalled
PRJ-00069,2026-07-01,1647.14,425.83,1.8,Stalled
PRJ-00069,2026-08-01,1647.14,441.16,2.0,Stalled
PRJ-00070,2025-09-01,637.63,455.83,33.8,On Track
PRJ-00070,2025-10-01,637.63,478.48,36.5,On Track
PRJ-00070,2025-11-01,637.63,501.14,39.3,On Track
PRJ-00070,2025-12-01,637.63,523.8,42.0,On Track
PRJ-00070,2026-01-01,637.63,546.46,44.7,Delayed
PRJ-00070,2026-02-01,637.63,569.11,47.5,Delayed
PRJ-00070,2026-03-01,637.63,591.77,50.2,Delayed
PRJ-00070,2026-04-01,637.63,614.43,53.0,Delayed
PRJ-00070,2026-05-01,893.03,637.09,55.7,Delayed
PRJ-00070,2026-06-01,893.03,659.74,58.4,Delayed
PRJ-00070,2026-07-01,893.03,682.4,61.2,Delayed
PRJ-00070,2026-08-01,893.03,705.06,63.9,Delayed
PRJ-00071,2025-09-01,1053.79,270.72,0.0,On Track
PRJ-00071,2025-10-01,1053.79,284.41,0.8,On Track
PRJ-00071,2025-11-01,1053.79,298.09,1.5,On Track
PRJ-00071,2025-12-01,1053.79,311.77,2.3,On Track
PRJ-00071,2026-01-01,1295.34,325.45,3.0,Stalled
PRJ-00071,2026-02-01,1295.34,339.14,3.8,Stalled
PRJ-00071,2026-03-01,1295.34,352.82,4.5,Stalled
PRJ-00071,2026-04-01,1295.34,366.5,5.3,Stalled
PRJ-00071,2026-05-01,1295.34,380.18,6.0,Stalled
PRJ-00071,2026-06-01,1295.34,393.87,6.8,Stalled
PRJ-00071,2026-07-01,1295.34,407.55,7.5,Stalled
PRJ-00071,2026-08-01,1295.34,421.23,8.3,Stalled
PRJ-00072,2025-09-01,264.54,188.64,59.8,On Track
PRJ-00072,2025-10-01,264.54,193.71,63.0,On Track
PRJ-00072,2025-11-01,264.54,198.78,66.1,On Track
PRJ-00072,2025-12-01,264.54,203.85,69.2,On Track
PRJ-00072,2026-01-01,264.54,208.92,72.3,On Track
PRJ-00072,2026-02-01,264.54,213.99,75.4,On Track
PRJ-00072,2026-03-01,264.54,219.05,78.5,On Track
PRJ-00072,2026-04-01,264.54,224.12,81.6,On Track
PRJ-00072,2026-05-01,264.54,229.19,84.8,On Track
PRJ-00072,2026-06-01,264.54,234.26,87.9,On Track
PRJ-00072,2026-07-01,264.54,239.33,91.0,On Track
PRJ-00072,2026-08-01,264.54,244.4,94.1,On Track
PRJ-00073,2025-09-01,1108.67,835.25,39.7,On Track
